,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
111,1220.4242,-413.35425,2753.1519,-12.225772,-158.63243,142.41545,-22.093527,-98.84896,1288.3159,-95.42382,786.2086,943.4895,2197.2834,-16.490152,166.44545,-640.3278
112,39.55973,-48.795357,321.42706,86.019,-28.221369,242.3165,-23.010061,-1.2236712,155.52237,-13.947246,112.91251,126.89291,286.39243,-26.597166,205.84427,-34.781326
113,251.09666,-108.962036,822.0761,37.39763,-66.68237,189.39632,-14.188461,-21.153536,425.45584,-17.910263,306.25378,279.96664,668.0135,-27.842722,217.811,-173.9243
114,239.31094,-144.255,929.1358,147.33893,-85.55479,290.40228,-40.789318,-19.095083,396.377,-34.91929,324.7169,398.56165,805.7139,-51.082184,398.11014,-157.06203
115,-5.205501,-60.54421,2.7713518,377.97464,-42.509766,159.81335,-55.12989,-44.277763,136.65953,160.96037,596.3988,50.364655,424.30035,-65.652214,202.4036,-39.77181
116,1554.4631,-554.9738,3717.5386,48.181587,-222.30322,327.63968,-41.4061,-118.96918,1652.4722,-134.1934,1030.8401,1327.2206,2960.5183,-44.081398,371.76974,-824.51874
117,-11.822479,-29.970072,87.182846,112.12358,-15.882224,187.4465,-31.424332,-5.31974,23.396845,-0.85566676,55.36316,50.683296,141.87485,-28.706442,235.79709,90.03079
118,45.882618,-45.807655,138.78943,127.256065,-32.43302,123.5825,-25.119238,-24.124327,-2.297522,-7.17314,67.907005,98.5462,183.00687,-33.917572,275.86395,69.47591
119,1017.0267,-340.17084,2790.6455,-37.531246,-168.34792,431.0039,-15.899872,-81.902985,1535.4231,-62.6904,869.3569,741.3837,2210.6223,-8.953712,231.68927,-664.0246
120,1347.7894,-444.53522,3152.5369,-38.08815,-187.7531,211.72102,-25.465927,-116.45558,1616.955,-85.87353,983.9802,923.3161,2540.1284,-6.4878144,192.35727,-763.02264
121,-8.321178,-26.882425,149.61894,61.290657,-8.411373,278.63016,-34.459473,-1.9338082,122.39261,3.8234355,128.36655,57.768642,171.74599,-25.819193,228.54807,-6.6631813
122,333.62274,-138.84814,1035.4935,75.28405,-62.426826,208.224,-15.206789,-16.206375,469.50424,-43.591324,240.11745,426.34717,807.27515,-17.455015,116.06699,-207.78917
123,-13.081149,-49.564205,162.55544,180.14334,-28.839087,255.64787,-43.22938,-16.776688,46.51423,-5.6766663,63.0627,99.42779,199.55276,-45.224995,378.6616,128.73216
124,-7.9095573,-40.132336,119.870926,160.80786,-32.021484,180.56271,-38.026512,-16.415808,40.12299,-1.8583965,85.80145,83.11892,166.11293,-39.22364,360.35004,119.60016
125,8563.655,-2806.0642,18882.55,-214.94783,-1093.3727,541.22394,-110.10166,-816.4869,9471.548,-551.4298,5884.25,5690.547,15238.487,-36.368374,891.07465,-4635.357
126,123.73607,-98.98199,570.7718,136.20995,-64.61794,207.51251,-36.33979,-15.145729,215.0318,-22.942495,228.29208,257.46793,519.5182,-46.24313,356.2292,-80.51609
127,-10.349608,-48.68004,194.20412,162.00816,-25.129671,274.7952,-42.19494,-10.853862,91.963875,-8.099764,89.95409,99.270615,203.42834,-41.963245,333.62344,65.197876
128,-5.201592,-21.016306,123.55322,46.63633,-2.5797696,221.94318,-25.704802,5.1330323,91.61953,-4.4852133,72.887276,26.032389,134.54012,-16.618242,140.0511,-6.0455103
129,-1302.6318,-773.0034,6702.909,2629.0723,4528.5903,507.22842,-301.03897,-1042.9178,1473.1196,-757.4146,10937.233,-1040.1462,-386.77142,-777.12524,-938.12494,1662.8315
130,1003.02637,-356.88934,2412.8,42.24918,-133.71803,231.59314,-24.047388,-70.165306,1045.0925,-96.86405,607.8577,889.3532,1893.3956,-23.916813,193.64902,-526.0988
131,-15.989245,-10.938252,156.66167,121.99906,182.29529,390.35886,-53.35691,-8.706319,292.14075,-23.040297,317.5934,-17.850597,-1.2598552,-14.411601,8.33124,-7.016412
132,1684.0918,-601.83514,4488.3022,24.298988,-257.70212,692.57446,-33.926838,-91.975464,2123.6746,-164.91814,1113.7781,1664.5403,3477.8035,-41.3683,364.3635,-975.3166
133,3821.0608,-1242.8573,8778.824,-119.194725,-500.6998,460.70273,-42.73592,-364.13498,4548.4194,-240.55876,2723.7285,2487.1914,7047.4463,-2.2570674,392.83945,-2162.3003
134,-13.006144,-16.934347,85.834404,50.064117,48.488953,333.3579,-34.348774,-3.603286,123.639824,-0.515554,97.81775,13.042213,128.28995,-20.423218,166.95044,13.678239
135,230.08833,-120.3549,928.7165,80.16175,-77.33559,327.27017,-27.79634,-9.379147,491.48276,-23.721445,337.3329,362.53516,785.89026,-38.60877,306.21854,-177.7929
136,-29.076975,-60.238018,-17.733166,249.41418,-22.396587,-8.396051,-9.537161,-56.15705,-8.701258,272.84146,655.9216,-4.171289,512.573,-43.70887,-32.945274,-34.6356
137,313.98904,-114.42466,1118.173,-9.996233,-74.01276,358.39932,-16.464245,-6.168916,644.45105,-21.62155,354.26242,319.04825,883.7059,-13.925682,193.45604,-243.29381
138,-7.229358,-31.587082,4.1284785,26.901068,-26.116224,185.13367,-14.523455,-33.53257,-17.750853,94.16716,48.92231,65.40129,226.41417,-49.56973,408.35446,182.39153
139,-4.7491746,-30.075418,196.65172,82.67796,-2.1835697,320.60687,-33.317837,-2.474589,171.29344,-7.8627524,130.12206,76.396774,196.53754,-26.667608,164.38435,-16.109976
140,-20.77345,-31.63071,78.138275,113.70488,-1.3778453,318.93353,-41.44321,-8.483451,88.73959,7.1782475,85.21537,50.654682,154.03194,-34.152786,259.50143,103.80351
141,576.7453,-203.06868,1534.8574,-6.780819,-99.345375,230.63187,-14.452941,-36.5405,780.18115,-42.24523,464.0675,510.2189,1220.7871,-16.659422,171.95395,-346.87152
142,-1430.2438,-3055.1958,-807.0014,9040.196,-1033.675,-115.20133,-20.205318,-3186.0771,6.7999306,14138.51,29053.74,-240.66626,27157.104,-1903.6436,-1417.0586,-2411.2305
143,1410.4545,-484.6589,3681.1138,-22.11261,-219.90222,497.41144,-11.752604,-109.47343,1900.7747,-106.31461,1069.8441,1197.4092,2886.0447,-29.805603,302.3424,-851.11035
144,300.88986,-179.59607,1040.6895,248.19452,-95.39861,221.1252,-49.567497,-32.853077,268.8368,-58.657887,234.69945,487.07098,857.07404,-59.63467,439.11453,-147.15593
145,-9.719835,-27.916727,-3.965196,58.75019,-26.007324,191.8959,-19.415989,-30.350592,-14.903037,88.04318,31.012917,70.71455,189.18544,-52.540028,421.48007,205.5148
146,-22.786983,-39.700954,25.995758,146.65387,-17.659897,315.08987,-40.87392,-24.374472,7.3244567,68.8226,4.5916247,55.891354,202.50778,-56.652496,480.06262,248.97766
147,3162.1812,-1048.0883,7514.4946,-74.67538,-430.3221,590.70074,-31.759907,-272.92233,3835.2356,-223.05614,2217.996,2329.9666,5964.1353,-22.460356,396.67386,-1798.9086
148,65.29853,-32.306362,243.33252,12.790155,-22.10276,92.26687,-8.117258,-3.5862262,136.31122,-4.1268606,107.82664,90.06106,210.85039,-11.842458,101.98127,-47.921967
149,5.2735295,-21.591911,101.96568,54.98317,-13.828171,73.13023,-11.099951,-1.8496981,16.90963,-6.44045,19.763592,42.135986,97.17467,-13.389954,99.809715,-2.2981744
150,356.88147,-134.25403,1279.7904,-8.1845875,-82.09249,390.14066,-15.692209,-10.545507,737.7211,-28.113098,388.53793,379.19363,1010.8611,-15.485532,190.25063,-279.8256
151,-10.776394,-45.783794,175.6392,159.74165,-22.385416,269.7732,-40.687626,-12.166087,79.96549,-7.3850074,70.77625,90.28459,196.26411,-41.39559,324.98337,83.43577
